노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
742,선진운수종점 - 선진운수종점,94,용산우체국,0,0,4,5,5,5,6,10,7,7,14,14,14,11,13,12,22,15,13,10,7,0,0,0,
742,선진운수종점 - 선진운수종점,95,삼각지역,0,0,1,4,6,3,8,5,9,11,11,13,13,11,9,16,20,15,13,13,16,0,0,0,
742,선진운수종점 - 선진운수종점,96,숙대입구역,0,0,8,4,7,11,7,11,12,16,11,14,22,12,12,10,25,18,17,14,16,0,0,0,
742,선진운수종점 - 선진운수종점,97,갈월동,0,0,7,3,7,14,6,13,9,20,11,17,21,18,9,15,26,17,16,16,22,0,0,0,
742,선진운수종점 - 선진운수종점,98,경찰청.동북아역사재단,0,0,6,5,4,3,12,14,11,18,9,14,17,13,9,10,15,18,15,12,23,0,0,0,
742,선진운수종점 - 선진운수종점,99,충정로역,0,0,2,5,10,7,9,14,11,17,7,13,19,16,11,16,10,23,15,10,21,0,0,0,
742,선진운수종점 - 선진운수종점,100,아현역,0,0,0,4,8,6,6,17,9,16,7,14,23,12,10,16,8,20,14,9,19,0,0,0,
742,선진운수종점 - 선진운수종점,101,웨딩타운,0,0,1,0,3,7,5,13,5,16,6,7,16,13,12,15,15,10,13,7,16,0,0,0,
742,선진운수종점 - 선진운수종점,102,이대역,0,0,2,4,4,8,6,10,8,11,8,20,18,10,12,11,16,16,11,8,14,0,0,0,
742,선진운수종점 - 선진운수종점,103,신촌기차역입구,0,0,0,3,3,2,4,8,6,10,7,19,17,8,9,9,12,13,9,7,11,0,0,0,
742,선진운수종점 - 선진운수종점,104,신촌기차역,0,0,1,5,7,5,5,10,14,9,5,18,15,7,10,11,12,14,9,8,7,0,0,0,
742,선진운수종점 - 선진운수종점,105,이대부중,0,0,2,0,2,5,3,9,0,7,0,15,9,14,8,10,11,12,6,7,6,0,0,0,
742,선진운수종점 - 선진운수종점,106,이대부고,0,0,0,1,5,0,5,6,4,6,7,14,8,11,7,10,9,10,7,6,5,0,0,0,
742,선진운수종점 - 선진운수종점,107,이대부중,0,0,3,0,5,2,0,1,9,13,0,8,10,10,8,5,1,12,9,4,5,0,0,0,
742,선진운수종점 - 선진운수종점,108,세브란스병원앞,0,0,4,6,2,2,3,5,4,3,12,15,14,9,11,11,11,13,11,8,7,0,0,0,
742,선진운수종점 - 선진운수종점,109,연세대앞,0,0,0,7,6,0,5,7,10,10,14,16,18,12,10,15,15,12,12,14,8,9,0,0,
742,선진운수종점 - 선진운수종점,110,서대문우체국,0,0,0,0,0,6,6,8,10,9,15,17,19,13,9,7,9,10,11,6,5,7,0,0,
742,선진운수종점 - 선진운수종점,111,연희104고지앞.구성산회관,0,0,0,2,0,5,7,7,9,9,16,5,17,14,9,18,12,16,12,4,10,0,0,0,
742,선진운수종점 - 선진운수종점,112,사천교,0,0,0,5,2,6,8,9,7,13,16,23,19,14,11,22,13,18,15,12,13,12,0,0,
742,선진운수종점 - 선진운수종점,113,모래내시장.가좌역,0,0,0,8,0,4,9,10,10,10,17,27,21,13,19,24,14,21,17,15,16,0,0,0,
742,선진운수종점 - 선진운수종점,114,삼성래미안2차아파트,0,0,0,2,6,6,7,11,9,9,19,30,20,14,12,14,13,22,16,14,17,11,0,0,
742,선진운수종점 - 선진운수종점,115,DMC파크뷰자이,0,0,0,6,7,5,8,11,7,11,22,29,21,14,15,22,12,20,16,11,16,0,0,0,
742,선진운수종점 - 선진운수종점,116,DMC센트레빌아파트,0,0,0,9,6,3,9,10,9,13,18,23,22,16,12,23,10,21,15,7,10,0,0,0,
742,선진운수종점 - 선진운수종점,117,북가좌삼호.DMC아이파크아파트,0,0,0,8,0,6,11,8,8,12,18,18,23,13,9,18,5,22,12,13,9,6,0,0,
742,선진운수종점 - 선진운수종점,118,모래내우체국.증가교회,0,0,0,9,7,5,11,9,7,18,19,17,17,14,13,16,7,19,12,9,9,12,0,0,
742,선진운수종점 - 선진운수종점,119,북가좌초교사거리,0,0,0,1,8,6,13,10,9,17,21,13,20,15,8,15,10,11,11,11,14,9,0,0,
742,선진운수종점 - 선진운수종점,120,북가좌2동주민센터,0,0,0,3,8,7,11,9,9,13,19,16,18,13,7,12,8,8,8,8,11,12,0,0,
742,선진운수종점 - 선진운수종점,121,KT가좌지사,0,0,0,7,9,7,10,12,11,13,21,19,17,15,12,11,10,12,10,8,11,5,0,0,
742,선진운수종점 - 선진운수종점,122,동도하이츠아파트,0,0,0,5,7,7,8,14,12,11,14,18,15,11,10,12,11,19,11,6,5,8,0,0,
742,선진운수종점 - 선진운수종점,123,대림시장,0,0,0,8,7,8,13,18,13,12,15,24,16,18,12,13,10,20,12,9,13,9,0,0,
742,선진운수종점 - 선진운수종점,124,응암오거리,0,0,0,6,12,11,21,20,20,16,14,29,17,18,10,13,11,20,13,11,9,12,0,0,
742,선진운수종점 - 선진운수종점,125,신사초등학교,0,0,0,7,11,11,15,16,17,16,12,28,17,19,15,13,12,18,12,11,11,10,0,0,
742,선진운수종점 - 선진운수종점,126,신사동고개사거리,0,0,0,7,9,12,13,15,12,14,11,20,13,17,16,13,12,10,11,8,8,1,0,0,
742,선진운수종점 - 선진운수종점,127,신사동고개.은평지역자활센터,0,0,0,5,6,11,12,12,10,11,11,20,10,17,12,10,7,14,9,9,8,9,0,0,
742,선진운수종점 - 선진운수종점,128,서울기독대학교입구,0,0,0,6,8,7,10,10,9,10,7,11,9,13,8,9,4,12,8,8,7,8,0,0,
742,선진운수종점 - 선진운수종점,129,시립서북병원세현교회앞,0,0,0,4,6,4,6,9,7,4,9,6,9,11,12,7,5,8,5,6,5,4,0,0,
742,선진운수종점 - 선진운수종점,130,구산중학교.구산교회,0,0,0,3,6,4,4,5,6,4,8,5,7,9,11,6,2,3,3,3,1,5,0,0,
742,선진운수종점 - 선진운수종점,131,구산동주민센터.구산치안센터,0,0,0,3,5,4,4,5,4,2,5,3,6,4,9,4,3,0,2,2,3,4,0,0,
742,선진운수종점 - 선진운수종점,132,선진운수종점,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,1,덕은동종점,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,2,덕은동입구,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,3,대덕동주민센터,0,0,0,0,1,3,0,0,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,
750A,덕은동종점 - 덕은동종점,4,월드컵파크9.10.11.12단지,0,2,1,1,3,6,6,0,4,3,0,3,3,0,3,2,0,1,3,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,5,DMC첨단산업센터,0,0,0,2,6,7,5,0,8,4,0,6,5,0,7,2,0,2,1,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,6,수색교,0,0,1,3,4,10,0,0,10,2,0,5,4,0,1,2,0,1,0,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,7,수색역앞,0,0,2,4,5,8,8,0,10,6,0,4,9,0,7,3,3,2,2,2,0,0,0,0,
750A,덕은동종점 - 덕은동종점,8,디지털미디어시티역,0,0,4,4,8,8,14,0,14,12,0,5,9,0,6,6,4,1,3,2,0,0,0,0,
750A,덕은동종점 - 덕은동종점,9,북가좌동삼거리,0,0,5,4,0,9,15,0,13,13,6,1,8,0,0,0,2,0,0,3,0,0,0,0,
750A,덕은동종점 - 덕은동종점,10,DMC래미안e.편한세상요진아파트,0,0,6,2,0,15,17,0,14,12,7,5,12,0,0,5,0,0,0,4,0,0,0,0,
750A,덕은동종점 - 덕은동종점,11,모래내시장.가좌역,0,0,3,4,0,16,17,0,22,9,7,6,11,0,0,5,3,1,3,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,12,사천교,0,0,8,4,7,17,19,0,17,11,0,8,9,6,0,4,4,0,3,3,0,0,0,0,
750A,덕은동종점 - 덕은동종점,13,연희104고지앞.구성산회관,0,0,9,5,0,14,16,0,23,15,14,19,12,7,7,9,2,2,5,7,0,0,0,0,
750A,덕은동종점 - 덕은동종점,14,서대문우체국,0,0,5,11,0,15,19,0,31,22,12,21,17,5,9,7,5,4,3,5,0,0,0,0,
750A,덕은동종점 - 덕은동종점,15,연세대앞,0,0,8,6,0,16,16,0,32,24,14,21,17,7,10,12,11,9,16,16,0,0,0,0,
750A,덕은동종점 - 덕은동종점,16,세브란스병원앞,0,0,9,10,0,15,17,0,33,24,18,21,16,13,11,16,12,12,21,21,0,0,0,0,
750A,덕은동종점 - 덕은동종점,17,이대후문,0,0,7,11,0,23,19,0,39,34,25,22,21,13,12,19,16,13,28,23,0,0,0,0,
750A,덕은동종점 - 덕은동종점,18,영천시장,0,0,11,11,0,25,19,0,30,31,23,20,25,17,0,17,15,4,15,22,0,0,0,0,
750A,덕은동종점 - 덕은동종점,19,서대문역,0,0,12,12,0,20,17,0,26,34,23,18,22,17,0,22,16,5,14,23,0,0,0,0,
750A,덕은동종점 - 덕은동종점,20,경찰청.동북아역사재단,0,0,9,11,0,18,16,14,29,32,22,17,18,19,0,21,15,6,13,22,0,0,0,0,
750A,덕은동종점 - 덕은동종점,21,서울역버스환승센터,0,0,6,6,0,12,12,9,22,23,23,10,14,21,0,19,13,6,14,16,0,0,0,0,
750A,덕은동종점 - 덕은동종점,22,갈월동,0,0,0,6,0,10,10,7,21,18,22,9,13,28,0,17,15,0,11,11,0,0,0,0,
750A,덕은동종점 - 덕은동종점,23,숙대입구역,0,0,0,6,0,9,7,0,18,19,26,0,18,27,0,17,15,0,15,12,0,0,0,0,
750A,덕은동종점 - 덕은동종점,24,삼각지역,0,0,5,5,0,10,10,0,17,18,27,0,19,30,0,20,19,0,17,13,0,0,0,0,
750A,덕은동종점 - 덕은동종점,25,용산우체국,0,0,0,5,0,9,11,9,15,15,23,0,21,11,0,22,18,0,20,18,0,0,0,0,
750A,덕은동종점 - 덕은동종점,26,신용산역,0,0,0,3,0,8,13,12,26,24,27,0,30,28,0,33,30,0,27,24,0,0,0,0,
750A,덕은동종점 - 덕은동종점,27,한강대교북단.LG유플러스,0,0,0,7,0,7,9,13,23,26,24,0,31,27,0,35,30,0,27,19,10,0,0,0,
750A,덕은동종점 - 덕은동종점,28,노들섬,0,0,0,0,0,0,13,12,12,28,22,0,35,30,0,40,33,0,20,23,0,0,0,0,
750A,덕은동종점 - 덕은동종점,29,상도터널노량진동,0,0,1,8,2,3,15,10,11,27,21,0,30,24,0,36,30,0,26,22,11,0,0,0,
750A,덕은동종점 - 덕은동종점,30,상도터널상도동,0,0,0,4,0,6,18,12,0,20,19,0,28,20,0,25,27,0,25,15,10,0,0,0,
750A,덕은동종점 - 덕은동종점,31,상도역,0,0,0,8,2,5,15,12,0,21,18,0,27,18,0,24,17,0,23,15,0,0,0,0,
750A,덕은동종점 - 덕은동종점,32,상도동중앙하이츠빌.상도전통시장,0,0,2,2,4,8,12,15,0,19,14,0,17,18,0,20,17,0,18,10,9,0,0,0,
750A,덕은동종점 - 덕은동종점,33,숭실대입구역,0,0,3,6,6,3,13,17,0,14,16,0,29,16,0,21,13,10,14,16,7,0,0,0,
750A,덕은동종점 - 덕은동종점,34,봉현초등학교,0,0,2,7,6,3,12,18,0,10,14,0,29,14,0,16,9,8,11,10,2,0,0,0,
750A,덕은동종점 - 덕은동종점,35,성현동동아아파트,0,0,0,0,8,4,8,13,0,9,11,0,23,15,0,15,12,0,7,7,6,0,0,0,
750A,덕은동종점 - 덕은동종점,36,봉원중학교.행운동우성아파트,0,0,0,3,5,0,7,11,0,10,8,8,15,11,0,10,8,5,5,4,5,0,0,0,
750A,덕은동종점 - 덕은동종점,37,봉천사거리.위버폴리스,0,0,0,0,6,0,6,6,0,4,5,6,8,7,0,6,5,6,6,4,3,0,0,0,
750A,덕은동종점 - 덕은동종점,38,관악구청,0,0,0,1,3,0,2,2,0,4,3,4,2,1,0,7,3,2,2,1,3,0,0,0,
750A,덕은동종점 - 덕은동종점,39,관악경찰서.관악소방서,0,0,0,0,2,0,1,0,0,2,1,2,0,0,0,2,1,1,0,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,40,서울여상.서울문영여중고앞,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,41,서울대학교치과병원.동물병원,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
750A,덕은동종점 - 덕은동종점,42,서울대학교,0,0,0,2,1,1,1,4,0,8,2,3,4,8,3,1,3,2,0,4,4,0,0,0,
750A,덕은동종점 - 덕은동종점,43,서울대학교치과병원.동물병원,0,0,0,1,0,0,0,1,0,0,0,0,5,7,2,0,5,0,0,5,3,0,0,0,
750A,덕은동종점 - 덕은동종점,44,서울여상.서울문영여중고앞,0,0,0,1,0,0,0,3,0,2,2,0,4,6,0,0,0,0,0,5,2,0,0,0,
750A,덕은동종점 - 덕은동종점,45,관악구청,0,0,0,5,5,0,6,5,0,12,4,5,13,10,5,0,4,5,1,3,5,0,0,0,
750A,덕은동종점 - 덕은동종점,46,봉천사거리.봉천중앙시장,0,0,0,6,4,0,10,10,0,12,11,6,14,16,1,2,8,10,3,7,16,0,0,0,
750A,덕은동종점 - 덕은동종점,47,봉원중학교.행운동우성아파트,0,0,0,7,6,0,15,15,0,15,13,8,0,20,0,0,7,11,4,10,14,0,0,0,
750A,덕은동종점 - 덕은동종점,48,관악푸르지오아파트,0,0,0,8,9,0,21,17,0,15,19,10,7,24,4,0,6,11,0,8,11,0,0,0,
750A,덕은동종점 - 덕은동종점,49,봉천고개.관악현대아파트,0,0,0,12,12,0,32,19,0,15,21,12,0,26,5,1,11,10,5,7,6,0,0,0,
750A,덕은동종점 - 덕은동종점,50,숭실대입구역,0,0,0,16,11,0,33,19,0,13,28,7,9,26,6,0,12,10,5,7,4,0,0,0,
750A,덕은동종점 - 덕은동종점,51,상도동중앙하이츠빌.상도전통시장,0,0,0,18,11,0,36,25,0,18,41,14,0,33,15,0,14,11,4,6,3,0,0,0,
750A,덕은동종점 - 덕은동종점,52,상도역,0,0,0,19,12,0,39,27,0,19,45,15,0,37,12,0,10,11,0,3,4,0,0,0,
750A,덕은동종점 - 덕은동종점,53,상도터널상도동,0,0,0,23,20,0,39,34,8,21,50,20,0,41,13,0,12,13,6,6,8,0,0,0,
750A,덕은동종점 - 덕은동종점,54,상도터널노량진동,0,0,0,25,21,0,38,34,0,21,51,21,0,42,14,0,10,12,0,6,7,0,0,0,
750A,덕은동종점 - 덕은동종점,55,노들섬,0,0,0,14,17,0,33,30,5,20,49,25,0,43,12,0,13,22,5,5,5,0,0,0,
750A,덕은동종점 - 덕은동종점,56,한강대교북단.LG유플러스,0,0,0,24,15,0,18,28,7,20,39,21,0,35,13,0,13,22,0,7,4,0,0,0,
750A,덕은동종점 - 덕은동종점,57,신용산역,0,0,0,17,14,0,16,21,6,17,21,22,0,36,14,0,17,27,0,15,7,0,0,0,
750A,덕은동종점 - 덕은동종점,58,용산우체국,0,0,0,7,12,0,14,18,5,16,22,20,0,37,16,0,20,26,0,16,8,0,0,0,
750A,덕은동종점 - 덕은동종점,59,삼각지역,0,0,0,17,12,0,14,18,5,15,21,18,0,29,14,0,17,24,0,15,7,0,0,0,
750A,덕은동종점 - 덕은동종점,60,숙대입구역,0,0,0,15,6,0,16,19,7,17,19,22,0,35,19,0,19,27,0,16,6,0,0,0,
750A,덕은동종점 - 덕은동종점,61,갈월동,0,0,0,13,7,5,15,20,26,19,24,22,0,33,20,0,19,29,0,18,13,0,0,0,
750A,덕은동종점 - 덕은동종점,62,경찰청.동북아역사재단,0,0,0,7,5,4,14,17,22,0,23,21,0,28,25,0,16,29,0,9,11,0,0,0,
750A,덕은동종점 - 덕은동종점,63,서대문.서울시교육청,0,0,0,0,6,0,12,14,22,0,21,13,13,27,25,0,13,25,0,16,12,0,0,0,
750A,덕은동종점 - 덕은동종점,64,독립문(가상),0,0,0,0,5,3,0,7,17,0,19,18,0,0,24,0,7,16,0,15,5,7,0,0,
750A,덕은동종점 - 덕은동종점,65,독립문공원.극동아파트,0,0,0,2,5,4,13,15,15,0,22,19,14,27,29,0,8,25,4,11,11,6,0,0,
750A,덕은동종점 - 덕은동종점,66,이대후문,0,0,0,1,5,3,3,13,13,0,21,19,9,23,16,0,5,19,4,7,0,5,0,0,
750A,덕은동종점 - 덕은동종점,67,세브란스병원앞,0,0,0,0,3,1,0,9,8,0,22,18,5,16,14,0,6,17,4,13,10,4,0,0,
750A,덕은동종점 - 덕은동종점,68,연세대앞,0,0,0,2,5,0,0,7,10,0,16,19,4,5,15,0,6,12,14,9,11,4,0,0,
750A,덕은동종점 - 덕은동종점,69,서대문우체국,0,0,0,0,4,0,0,5,11,0,14,18,5,13,14,3,4,12,11,10,8,0,0,0,
750A,덕은동종점 - 덕은동종점,70,연희104고지앞.구성산회관,0,0,0,0,1,0,0,8,7,0,13,13,4,8,12,0,9,13,8,9,3,0,0,0,
